time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.640000000000002,0.8192661588211932,2.2338877770815864,16.02159990902519,0.13461489406199156,0.010693739117144219,0.0,0.6989495957409106,2.4342085298766767,6.957013554609209,-0.07607393940340086,0.05385812113954553,0.0,467.9533283389911,469.03940109904727,471.85326790639357,468.6441135656871
2.700000000000002,0.8609869242793385,2.382111354387185,16.43817809655129,0.13012347850736905,0.014093345480888253,0.0,0.6914572734638604,2.5061588169160194,6.92915098087193,-0.07252897302758023,0.061743742527646514,0.0,446.1329676368422,446.7787081173075,445.7886418846855,446.0739275401786
2.760000000000002,0.9022117601701458,2.5344423476653777,16.85216303239234,0.12554474515425706,0.017298948114953028,0.0,0.6824114575504834,2.5711714056991943,6.870764174255692,-0.08521482596482212,0.026378281638515882,0.0,436.9180905439194,433.960445908913,436.88574414822773,435.82162903928963
2.820000000000002,0.9427758587704679,2.6910980163219347,17.26675058849096,0.12006782136837835,0.01862778533975984,0.0,0.6695875526097065,2.6500325476997273,6.948411096653473,-0.10757053685675719,0.01195182118867949,0.0,478.19272987961403,477.09222614136365,477.7289844563697,476.01423319152445
2.880000000000002,0.9826427279989489,2.8517498072659784,17.68093887544834,0.11411082762654967,0.019626381359865164,0.0,0.659233938895782,2.7045613295809576,6.858514004716351,-0.08644055977611836,0.02467642925640484,0.0,424.69436012795074,425.7846381624853,424.87104210989355,426.6701182135597
2.940000000000002,1.0218058149150246,3.0159428328703206,18.093011615624565,0.10854325208506932,0.021546630723195292,0.0,0.6460476766758129,2.767972858144269,6.877211150545575,-0.11018369398709198,0.04365561017734066,0.0,458.48818681839884,459.9943235196021,459.52588578962747,457.6320816457024
3.000000000000002,1.0601062105228094,3.1839754209381503,18.507673823178607,0.10137220294734384,0.02463561866560582,0.0,0.6303562594568924,2.8323343740748848,6.9445673187639345,-0.1545812297128619,0.06376395550870763,0.0,472.68043882817,474.22938883325844,475.65510770015777,472.2286096219107
3.0600000000000023,1.09748313313748,3.3553715548398717,18.923113380384674,0.09220052367656972,0.028195821473362415,0.0,0.6152258991212155,2.8800548770315912,6.903848824358333,-0.14962998186602844,0.04856030277493094,0.0,441.8605280589488,440.60745573088235,440.2263528198104,440.6136907888781
3.1200000000000023,1.1338722985050294,3.529533218065954,19.33691315983571,0.08401614812555813,0.031713906406666936,0.0,0.5974599666531373,2.924530534651747,6.889728707585571,-0.11820973054884565,0.07356606472759818,0.0,447.92867909660674,449.9603993291779,446.5530565992278,449.09165971436573
3.1800000000000024,1.169130777068706,3.706206875415395,19.74985547445583,0.07684024961822189,0.03583156221548922,0.0,0.5774472575890879,2.963912577848819,6.875242463142566,-0.12252807083359249,0.056260966220802164,0.0,448.3552289731742,446.9501170799494,448.0855811245228,447.7215152851624
3.2400000000000024,1.2031375418168584,3.8850657584492914,20.161463152351512,0.0690051924426518,0.03881241843348171,0.0,0.5558330109228676,2.997362784546156,6.845339757348053,-0.15601957934632346,0.031358688002532026,0.0,443.72683741322334,441.678703648839,443.5069319598589,440.7300972345157
3.3000000000000025,1.235859863505624,4.065676672767615,20.569821656817012,0.059259477253912785,0.04035416870320496,0.0,0.5347586605313469,3.0222230976010263,6.767262663728004,-0.18002809087320587,0.010875506228833197,0.0,426.363160070142,424.60919234168625,427.6095920360406,425.53186764900425
3.3600000000000025,1.267198769580384,4.247746296770522,20.975959758945727,0.04850984986033957,0.041243651241192225,0.0,0.5098038835225849,3.0457217967513417,6.770855014433938,-0.1774817679845563,0.021739355054945037,0.0,450.0741869030923,450.952719631781,451.1354765553132,451.31062054751646
3.4200000000000026,1.2970846176265964,4.430946304515688,21.380859092304906,0.037788836723291475,0.04217288137880448,0.0,0.4862849301833437,3.060003872876167,6.726251403555387,-0.1811985239148897,-0.0015282601988399064,0.0,436.5400027318129,434.5935227603002,434.9547229270543,434.61163285741185
3.4800000000000026,1.3253405000820722,4.614985518515098,21.788047043486493,0.027011615486237872,0.04186178302911969,0.0,0.4556292613038609,3.073385683480596,6.846161045104751,-0.17664161915318646,-0.013741936598643655,0.0,484.5806682413539,483.6615560738416,484.9046541677125,485.21871915953636
3.5400000000000027,1.3519423400627342,4.799475754610616,22.198266394036942,0.01620592438773727,0.04079980294633945,0.0,0.4311749933993814,3.07530178251659,6.828111935437548,-0.1880800977676749,-0.027101961684654986,0.0,444.136979823753,443.03963370834185,444.56021422373044,443.59017217584983
3.6000000000000028,1.3772571633834345,4.983820843050566,22.60351620507108,0.004871295523051877,0.03913085729993604,0.0,0.4127277666731723,3.0687199936903453,6.6812728999671425,-0.19062240452011917,-0.029282761653488427,0.0,400.4116960123282,400.2129008902004,400.33910365974293,400.0685980660008
3.660000000000003,1.4013808722605414,5.167611887986713,23.002750983602812,6.277089996279306,0.03749090733314109,0.0,0.39152026235907117,3.0566868503331186,6.627041639652818,-0.1704854322204912,-0.023692920898738413,0.0,429.8484271868059,430.3217807992897,427.69178475958915,429.3697769150979
3.720000000000003,1.4240643642360513,5.350452853266138,23.403957691672417,6.26731122700077,0.036235087017407075,0.0,0.36476343178071546,3.0369107490244414,6.74597003887154,-0.15111271229065118,-0.015910358910747477,0.0,481.7819952785291,482.37022825119703,480.7549564384105,482.197527600877
3.780000000000003,1.445348009855902,5.531979392871441,23.807335164045593,6.258347837027912,0.035167140129993335,0.0,0.34476449561951694,3.0131948789978114,6.700337429307056,-0.1461531481777486,-0.02187260396782573,0.0,432.92036612484486,432.4183251556114,431.71727904070286,432.1139668750174
3.840000000000003,1.4655105319556518,5.711973861103611,24.206283226679666,6.24953876622634,0.033652785003737584,0.0,0.3274025304701585,2.985929954240949,6.598631087189565,-0.14817982584186148,-0.03300412544676305,0.0,413.70196383573807,412.72020767387227,412.4666431653011,412.2655312955473
3.900000000000003,1.4845043081511848,5.890035462712408,24.603690220275865,6.2405095205351735,0.031800408125040036,0.0,0.3059160579481897,2.9485844502037635,6.6480894480112775,-0.1555490600668473,-0.026919806427123064,0.0,459.8502835664506,460.33181151208385,460.2479225194804,459.6436496953656
3.960000000000003,1.5023281946319635,6.06579361860534,25.00140529937626,6.231033382103568,0.030151912411371384,0.0,0.28834114036027997,2.9092106845453136,6.609401650711766,-0.1631884327729156,-0.02860877462704525,0.0,432.08331143623275,431.9406560872171,433.55897545697354,432.8920642065451
4.020000000000002,1.5189239245428616,6.238660966028359,25.403556883473932,6.221031095887298,0.02800963950995783,0.0,0.2650966202014175,2.8519258854351475,6.794677992681029,-0.17486231927377857,-0.05626626803937247,0.0,500.3719680252026,498.3534996348184,500.2595164919392,499.38525750878574
